PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
39644061,168610397,0,19536,51,28,112,44166138,0,0,0,
39605011,168527806,0,21143,53,17,113,43000722,0,0,0,
39681170,168529954,0,22187,51,26,112,41839101,0,0,0,
39724553,168731655,0,19268,69,20,109,41763821,0,0,0,
49605167,197051245,0,18557,116,36,116,41792666,0,0,0,
49523248,196750164,0,19283,113,48,113,41739276,0,0,0,
49646616,197039961,0,22298,112,50,114,41736629,0,0,0,
49522737,196702354,0,18080,112,17,112,41604536,0,0,0,
49685584,197052944,0,21903,113,72,120,41721065,0,0,0,
49605585,197027608,0,20350,110,61,112,41766559,0,0,0,
49526861,196548565,0,24419,112,35,113,41723899,0,0,0,
39641079,168669738,0,19593,117,50,118,50108588,0,0,0,
39761857,168915273,0,16326,115,39,115,50095806,0,0,0,
39649123,169087096,0,14707,116,41,116,50059597,0,0,0,
39719090,169180162,0,16483,117,18,117,50175449,0,0,0,
39722960,169185111,0,19713,116,19,114,50077085,0,0,0,
39759544,168250930,0,15156,114,30,113,50183263,0,0,0,
39723122,163901104,0,16221,118,12,119,50087256,0,0,0,
39641358,164349385,0,15649,119,38,118,50028234,0,0,0,
39641399,164433642,0,15680,120,25,118,50163928,0,0,0,
39723919,164448472,0,13418,128,104,128,50142977,0,0,0,
39721557,164574170,0,13233,119,21,120,50089335,0,0,0,
39599754,164334633,0,15061,118,19,118,50099561,0,0,0,
39477213,164110252,0,16677,232,94,195,50104150,0,0,0,
38101514,164052427,0,18881,114,35,78,50111182,0,0,0,
38274367,164701294,0,20180,120,38,40,50074306,0,0,0,
38040945,163769086,0,19658,120,14,41,50124170,0,0,0,
38116771,164487202,0,17826,117,44,41,50270529,0,0,0,
38175657,164160602,0,18014,117,11,40,50170149,0,0,0,
38139124,164371296,0,16689,119,38,41,50208820,0,0,0,
38174210,164240844,0,18059,116,67,40,50222532,0,0,0,
38028476,164104113,0,18159,92,54,40,49120689,0,0,0,
38064064,164202639,0,21674,62,72,41,48731402,0,0,0,
38228920,164259988,0,21918,60,80,41,48959447,0,0,0,
38128409,164106067,0,21069,68,99,42,48818594,0,0,0,
37992137,163623746,0,20743,60,35,40,48768335,0,0,0,
38210261,164348867,0,15903,63,37,42,48899951,0,0,0,
38222938,164145923,0,15303,60,20,67,48828084,0,0,0,
39724786,168335453,0,18589,59,50,76,48739154,0,0,0,
41062337,172367510,0,18947,61,23,109,48870970,0,0,0,
42388373,175939222,0,20823,61,13,111,48773120,0,0,0,
43998230,180562019,0,21160,63,42,110,48684130,0,0,0,
45539835,184911501,0,21902,62,18,109,48670599,0,0,0,
46917726,189010691,0,21719,63,45,112,48788473,0,0,0,
48353039,192811699,0,21050,60,23,113,48730761,0,0,0,
39641362,168550766,0,18404,50,36,111,48709859,0,0,0,
39727595,168846409,0,17879,52,63,113,47466492,0,0,0,
39684718,168524866,0,20618,52,27,113,46132794,0,0,0,
39643808,168739292,0,18920,50,35,112,44914347,0,0,0,
39645008,168348926,0,22607,52,61,112,43749794,0,0,0,
39771930,168692874,0,24533,52,48,111,42435561,0,0,0,
39645548,168531202,0,23107,70,14,109,41748459,0,0,0,
49612159,196757317,0,20821,111,32,114,41752167,0,0,0,
49603676,196870671,0,23893,114,20,122,41787597,0,0,0,
49607320,196879593,0,22231,114,23,114,41808464,0,0,0,
49649144,196905243,0,23040,114,36,115,41690593,0,0,0,
49766549,197649684,0,23091,115,20,114,41799997,0,0,0,
49771098,197309377,0,24354,112,51,122,41891531,0,0,0,
49602250,197177382,0,24708,112,19,112,41766530,0,0,0,
39722068,168748421,0,21123,113,18,114,50097422,0,0,0,
39639448,168551509,0,18072,113,45,114,50006491,0,0,0,
39760548,169409978,0,17176,115,48,115,50083756,0,0,0,
39721147,168987561,0,13693,117,47,117,50070271,0,0,0,
39679409,168996814,0,16570,115,30,116,49984713,0,0,0,
39802820,168239051,0,18584,115,37,118,50131546,0,0,0,
39597512,164623251,0,18051,117,92,117,50062558,0,0,0,
39641953,164347060,0,18637,116,49,115,50071442,0,0,0,
39671973,163969034,0,16645,116,23,116,50160868,0,0,0,
39639975,164666803,0,14677,114,47,114,50082748,0,0,0,
39723989,164304281,0,13099,116,43,116,50140436,0,0,0,
39679776,164167145,0,14585,120,42,119,50077236,0,0,0,
39161199,164269108,0,14266,115,2,79,50142028,0,0,0,
38086775,164432291,0,19414,116,49,40,50110144,0,0,0,
38148097,164408494,0,19083,117,27,40,50125157,0,0,0,
37816753,163679085,0,15777,118,33,42,50288850,0,0,0,
38147504,164374764,0,15138,117,53,50,50130796,0,0,0,
38109756,164148297,0,13283,119,19,42,50123916,0,0,0,
38114712,164211221,0,18974,118,27,40,50181771,0,0,0,
38179316,164309070,0,17320,89,18,40,49687882,0,0,0,
38108873,164131322,0,16698,173,50,41,48794316,0,0,0,
38141809,164119655,0,17952,65,32,45,48828612,0,0,0,
38194115,164580383,0,17173,63,47,46,48854253,0,0,0,
38164594,164251563,0,21538,60,36,42,48831458,0,0,0,
38111770,164022399,0,17983,62,43,41,48819454,0,0,0,
38096833,163813430,0,16351,63,40,41,48845672,0,0,0,
38767067,165726907,0,14430,59,30,67,48678943,0,0,0,
40404116,170436287,3,20924,236,73,124,48734207,0,3,0,
41774273,174352843,0,20584,60,25,107,48794566,0,0,0,
43224945,178244448,0,21910,61,20,111,48799663,0,0,0,
44599419,182544519,0,22005,62,45,110,48570592,0,0,0,
46318673,187275214,0,21434,62,44,110,48710544,0,0,0,
48040653,192171105,0,21087,62,46,109,48632246,0,0,0,
49421668,196054007,0,17285,62,37,109,48801239,0,0,0,
39726301,168646169,0,21837,51,50,110,47773857,0,0,0,
39722975,168843327,0,23038,51,22,112,46656095,0,0,0,
39642675,168261512,0,21596,51,34,113,45295147,0,0,0,
39723615,168859560,0,23450,51,28,120,44200875,0,0,0,
39726040,168497939,0,22654,53,39,112,43042478,0,0,0,
39805739,168801110,0,21125,67,34,110,41738340,0,0,0,
87600262,197044209,0,24015,107,37,100,41786950,0,0,0,
77764615,168781450,0,15504,127,74,109,33395256,0,0,0,
77568055,169013472,0,14391,122,89,108,33479662,0,0,0,
77706689,169158661,0,12573,120,34,104,33483213,0,0,0,
77629490,169347954,0,11220,120,90,107,33462876,0,0,0,
77566798,169195422,0,12870,120,52,72,33416785,0,0,0,
77751280,164702992,0,11506,124,102,32,33359950,0,0,0,
77754642,164581147,0,12287,126,97,39,33437767,0,0,0,
77816840,164650325,0,12007,126,29,32,33411177,0,0,0,
77706791,164381860,0,11098,127,28,33,33502943,0,0,0,
77717800,164162593,0,12722,129,16,32,33434440,0,0,0,
77702151,164010361,0,11756,125,40,32,33580984,0,0,0,
77715925,163881346,0,11611,123,0,32,32896366,0,0,0,
77770776,163858788,0,14496,128,73,32,31914347,0,0,0,
77972007,164596844,0,16446,126,7,33,32176685,0,0,0,
77906187,164867860,0,14898,129,79,39,32289135,0,0,0,
77825051,164287556,0,15408,126,50,33,32153670,0,0,0,
77745612,164268744,0,14189,127,56,32,32111193,0,0,0,
77866710,164437443,0,14213,137,69,44,32127101,0,0,0,
78127137,163916795,0,10605,101,27,59,31964527,0,0,0,
69536361,192414127,0,14273,61,52,106,40426396,0,0,0,
69413458,192552015,0,18076,64,3,106,40437782,0,0,0,
69537271,192092874,0,17001,60,44,103,40329993,0,0,0,
69454780,192044149,0,13714,63,52,104,40315697,0,0,0,
69454580,191979319,0,13600,62,38,105,40296367,0,0,0,
69578724,191757349,0,13372,61,28,101,40154041,0,0,0,
79416827,168819071,0,12637,56,37,104,33377303,0,0,0,
79619539,214651180,0,13901,55,26,107,47018925,0,0,0,
79460878,168722704,0,19557,59,77,107,33401721,0,0,0,
79380495,205679613,0,15200,58,30,106,44362413,0,0,0,
79298631,168818988,0,14915,56,11,105,33384301,0,0,0,
79338625,197018140,0,15543,57,49,106,41871991,0,0,0,
79295450,168555816,0,14989,73,9,102,33425878,0,0,0,
79412345,168702457,0,17289,114,29,107,33425981,0,0,0,
79490217,169041904,0,18605,115,28,108,33418115,0,0,0,
79370098,168911029,0,18987,171,28,162,33450149,0,0,0,
79574901,169411878,0,20281,114,37,106,33555103,0,0,0,
79452129,168638384,0,23643,114,24,107,33436752,0,0,0,
78071828,169100671,0,21145,115,49,104,33414021,0,0,0,
77625042,169011593,0,15403,127,57,108,33414432,0,0,0,
77868069,168347578,0,13192,124,70,113,33322734,0,0,0,
77704514,168795661,0,12428,124,45,107,33404349,0,0,0,
77653026,168873171,0,15607,124,39,107,33395136,0,0,0,
77633813,169170078,0,14163,123,45,106,33476436,0,0,0,
77580115,169098955,0,12319,123,8,74,33427272,0,0,0,
77859601,168715711,0,14054,126,19,33,33385155,0,0,0,
77781436,168986759,0,12599,127,55,32,33425185,0,0,0,
77728338,168816350,0,11176,125,10,33,33448110,0,0,0,
77821807,168679914,0,9811,128,30,33,33367114,0,0,0,
77794786,168780560,0,12475,184,24,32,33431952,0,0,0,
77640001,169571399,0,13932,129,20,32,33523386,0,0,0,
77616516,165477945,0,12811,125,16,32,33494322,0,0,0,
77838209,164149881,0,12582,125,57,36,33474773,0,0,0,
77598962,163919848,0,12754,131,34,32,33482947,0,0,0,
77725003,164085994,0,11160,128,55,34,33541571,0,0,0,
77632560,163986615,0,9932,133,55,38,33627044,0,0,0,
77551742,163653505,0,13559,129,23,32,33508298,0,0,0,
77710258,163964463,0,14122,123,60,33,32410651,0,0,0,
77736081,164052563,0,11281,127,33,32,32038100,0,0,0,
77632837,163707977,0,13001,127,20,33,31940650,0,0,0,
77609434,164102154,0,12140,128,54,33,32020396,0,0,0,
77553429,163369157,0,11231,128,12,33,31838976,0,0,0,
77726259,164307221,0,11623,127,76,34,32075522,0,0,0,
78516163,164047441,0,14259,100,64,59,32045676,0,0,0,
69497577,192360209,0,15089,62,39,105,40331520,0,0,0,
69577002,192183743,0,17794,66,35,105,40353683,0,0,0,
69537892,191734045,0,13924,62,31,103,40252217,0,0,0,
69533587,192273697,0,17478,64,21,105,40388487,0,0,0,
69537553,192019401,0,14738,61,42,105,40226580,0,0,0,
69618558,191560120,0,14836,63,21,102,40201288,0,0,0,
79501240,169298209,0,15366,55,40,103,33529782,0,0,0,
79256823,213261813,0,16942,59,64,111,46690925,0,0,0,
79296554,168233799,0,19117,57,50,120,33325936,0,0,0,
79414187,205695747,0,19272,57,25,108,44380356,0,0,0,
79265389,168761523,0,18082,58,49,104,33403758,0,0,0,
79581425,197280507,0,14375,74,51,103,41899175,0,0,0,
77790785,168704076,0,20578,112,65,104,33407621,0,0,0,
77786820,168628623,0,14472,125,16,109,33374927,0,0,0,
77642378,169040647,0,12376,122,54,109,33489007,0,0,0,
77590917,168895436,0,13216,129,100,112,33404158,0,0,0,
77698528,169056559,0,13079,123,49,108,33442026,0,0,0,
77588254,169223788,0,13580,121,29,80,33531817,0,0,0,
77546486,225419881,0,11404,119,14,72,50212387,0,0,0,
77706738,281856638,0,11876,125,22,33,66860454,0,0,0,
77729999,281544973,0,12539,127,4,32,66818249,0,0,0,
77712615,281488456,0,9168,126,21,32,66883799,0,0,0,
77606090,282300996,0,10038,126,85,33,67020881,0,0,0,
77820575,281331998,0,10087,127,29,33,66774268,0,0,0,
77588281,278309297,0,10766,127,29,34,67039435,0,0,0,
77726576,276639972,0,12734,126,13,33,66867434,0,0,0,
77802370,276906967,0,12916,129,49,35,66758698,0,0,0,
77832753,277037450,0,11918,132,35,32,66835140,0,0,0,
77781608,276658593,0,11970,129,36,34,66815481,0,0,0,
77823138,276939195,0,13769,127,7,32,66765212,0,0,0,
77815729,276831072,0,14468,129,40,34,66849033,0,0,0,
78886323,276917996,0,12832,157,68,33,65942251,0,0,0,
79410890,276659549,0,13989,69,2,32,65443913,0,0,0,
79290661,276937303,0,16231,69,40,32,65600370,0,0,0,
79175024,276928613,0,17853,69,0,33,65553853,0,0,0,
79574242,276697215,0,17718,71,45,33,65380202,0,0,0,
79383828,276713858,0,15750,74,9,36,65448188,0,0,0,
79371784,276902592,0,13324,70,13,64,65472306,0,0,0,
79303042,276900155,0,13471,70,57,63,65537846,0,0,0,
79416285,276773197,0,13803,60,0,105,65389059,0,0,0,
79300543,276656390,0,14908,116,30,161,65511842,0,0,0,
79496057,276789863,0,15587,61,30,106,65394168,0,0,0,
79497306,276626166,0,15194,62,29,106,65352456,0,0,0,
79377285,276509957,0,15074,61,0,104,65384488,0,0,0,
79455697,276630792,0,18199,78,20,102,65429661,0,0,0,
79329041,273339541,0,20586,124,7,106,64527149,0,0,0,
79407574,268589778,0,21972,126,13,108,63048358,0,0,0,
79491307,264362885,0,21437,123,41,106,61713102,0,0,0,
79489499,259449254,0,19896,125,0,106,60366258,0,0,0,
79527239,254629921,0,22593,128,29,109,58863517,0,0,0,
78092515,249473928,0,20736,122,16,103,57444323,0,0,0,
87591882,245158031,0,18211,123,55,107,56090159,0,0,0,
87499821,240117595,0,15173,128,27,110,54518022,0,0,0,
87654579,235638052,0,15982,126,14,109,53306107,0,0,0,
87705306,231688602,0,15767,125,27,107,52071982,0,0,0,
87669489,227472577,0,16767,130,13,111,50836773,0,0,0,
87642552,225402903,0,15529,118,57,101,50170670,0,0,0,
77763503,281039365,0,13317,138,0,121,66793062,0,0,0,
77728785,281006316,0,11715,126,33,109,66808463,0,0,0,
77851269,281278893,0,10960,122,0,105,66773446,0,0,0,
77592658,281647625,0,11181,124,18,106,66951487,0,0,0,
77610205,281990180,0,11104,128,7,110,66937220,0,0,0,
77664513,281829499,0,9834,123,23,77,66890181,0,0,0,
77673610,276934594,0,11197,131,43,33,66854495,0,0,0,
77840122,276772625,0,15174,128,29,33,66776198,0,0,0,
77712037,276687347,0,15636,127,13,33,66972995,0,0,0,
77638864,276847894,0,12468,124,20,32,66983037,0,0,0,
77700786,276655764,0,13443,129,36,32,66995600,0,0,0,
77586296,276654576,0,10308,130,46,34,67083325,0,0,0,
79226266,276382599,0,11241,102,20,32,65558083,0,0,0,
79455621,276502911,0,12361,72,15,32,65397058,0,0,0,
79375439,276647927,0,13990,70,46,32,65473812,0,0,0,
79415502,276559996,0,16091,71,13,32,65485073,0,0,0,
79416496,276823644,0,17506,70,28,33,65500578,0,0,0,
79460905,276557556,0,16424,71,5,35,65443026,0,0,0,
79415603,276654742,0,16870,70,28,59,65437065,0,0,0,
79503672,220164758,0,16818,58,0,103,48582235,0,0,0,
79338951,220948242,0,18834,59,20,105,48860905,0,0,0,
79501259,219956463,0,19324,59,25,104,48607201,0,0,0,
79500776,220449856,0,17270,61,17,103,48674938,0,0,0,
79342879,220780790,0,18202,60,53,104,48814313,0,0,0,
79299743,220493371,0,17851,78,0,102,48803540,0,0,0,
79531891,275859789,0,19482,124,35,107,65134602,0,0,0,
79570506,271328992,0,18866,125,53,106,63819321,0,0,0,
79409486,266266779,0,16006,124,16,106,62352535,0,0,0,
79533220,261693456,0,19481,122,32,106,60961266,0,0,0,
79491960,256654469,0,21637,127,32,109,59467670,0,0,0,
78738042,251692365,0,18418,129,60,161,58052693,0,0,0,
87616774,168895859,0,19441,123,42,107,33410804,0,0,0,
87571241,241860985,0,14937,124,25,107,55070506,0,0,0,
87526420,169042705,0,15014,127,4,108,33453575,0,0,0,
87736436,232206442,0,14278,127,15,107,52288132,0,0,0,
87782942,168447128,0,17691,124,6,106,33344068,0,0,0,
87759720,224827677,0,15267,121,41,103,50051351,0,0,0,
77815518,280914795,0,15292,122,26,105,66654453,0,0,0,
77756112,281679357,0,14265,125,0,108,66839042,0,0,0,
77751443,281411533,0,11268,182,48,107,66856856,0,0,0,
77758500,281843496,3,9320,134,0,287,66857333,0,3,0,
77710439,281006891,0,9218,128,19,110,66714868,0,0,0,
77830554,280901814,0,10474,127,11,109,66659223,0,0,0,
77870499,281102927,0,11837,143,42,72,66724888,0,0,0,
77714626,281376501,0,12694,130,21,36,66862646,0,0,0,
77681742,281691085,0,12162,126,0,32,66879330,0,0,0,
77690146,281444259,0,11417,127,16,32,66841416,0,0,0,
77802082,281346101,0,10564,128,7,34,66771493,0,0,0,
77762897,281257857,0,9814,129,22,33,66815918,0,0,0,
77779190,281259347,0,11475,126,11,33,66825489,0,0,0,
77672079,280095514,0,11717,126,20,33,66871880,0,0,0,
77651174,276729969,0,14132,129,39,32,66962049,0,0,0,
77799134,276188643,0,16120,127,0,32,66810208,0,0,0,
77643759,276531403,0,12494,130,23,34,66998941,0,0,0,
77685525,276530296,0,12783,128,8,32,66885665,0,0,0,
77854540,276696862,0,13671,128,13,34,66836622,0,0,0,
77828450,276688499,0,13826,128,21,32,66767606,0,0,0,
79093545,276641989,0,11336,100,3,32,65792317,0,0,0,
79576678,276530756,0,13381,71,29,32,65332237,0,0,0,
79540467,276626249,0,13995,69,13,32,65352414,0,0,0,
79576270,276664346,0,16288,69,33,32,65363522,0,0,0,
79297977,277023691,0,17126,72,2,33,65540466,0,0,0,
79411179,276821571,0,14899,69,40,32,65480784,0,0,0,
79416404,276387079,0,13442,69,27,60,65380446,0,0,0,
79501490,220140164,0,13256,59,3,104,48644016,0,0,0,
79539959,220237622,0,14123,61,49,105,48636235,0,0,0,
79503211,220193622,0,15421,61,0,105,48600209,0,0,0,
79537326,219866690,0,16077,58,41,105,48573494,0,0,0,
79477654,220166500,0,18065,87,8,107,48697736,0,0,0,
79573978,275343832,0,15186,123,12,106,65040474,0,0,0,
79452736,270109849,0,15722,126,19,106,63486233,0,0,0,
79411820,265698531,0,16189,131,37,104,62189640,0,0,0,
79491201,261001198,0,20944,125,26,106,60715925,0,0,0,
79573976,255911032,0,21081,126,1,107,59205832,0,0,0,
78435194,250961573,0,19967,123,31,104,57775276,0,0,0,
87609263,168846102,0,17603,127,72,105,33425960,0,0,0,
87474919,241186600,0,14695,129,41,110,54902944,0,0,0,
87603256,168864484,0,14933,129,19,108,33503241,0,0,0,
87676771,231762106,0,15824,126,0,109,52184374,0,0,0,
87755526,168319913,0,19097,130,53,106,33293866,0,0,0,
87609928,224954509,0,15334,123,23,104,50146079,0,0,0,
77816054,280903332,0,14188,126,35,108,66681661,0,0,0,
77789903,281561747,0,13674,127,0,109,66792558,0,0,0,
77802996,281318120,0,11967,127,20,108,66783775,0,0,0,
77784380,281328848,0,9718,124,10,107,66780925,0,0,0,
77703516,281218690,0,9396,184,10,164,66739829,0,0,0,
77730084,281320074,0,10683,124,71,106,66735176,0,0,0,
77777952,280814591,0,10852,122,52,72,66697328,0,0,0,
77778186,281702852,0,12387,125,35,32,66856304,0,0,0,
77607586,281859352,0,12551,124,10,32,66940122,0,0,0,
77620268,281877715,0,11910,183,18,89,66933726,0,0,0,
77603944,282133575,0,11490,127,21,33,67009528,0,0,0,
77600537,281962404,0,10089,126,1,32,66955908,0,0,0,
77631777,279794573,0,8703,126,20,33,66956783,0,0,0,
77559187,276435111,0,14802,126,8,32,67025335,0,0,0,
77891277,276679748,0,15970,128,35,32,66718321,0,0,0,
77786213,277098406,0,15036,127,18,32,66863692,0,0,0,
77719471,276818733,0,14690,127,9,32,66843344,0,0,0,
77739235,276761479,0,11465,131,30,33,66887073,0,0,0,
77635211,276615578,0,10607,126,43,32,66967989,0,0,0,
79158874,276661323,0,11925,101,18,32,65706447,0,0,0,
79498677,276665209,0,15494,72,29,35,65410353,0,0,0,
79414669,276722457,0,18094,69,66,32,65463834,0,0,0,
79334678,276596352,0,17709,69,88,33,65500474,0,0,0,
79512626,276698282,0,17786,73,45,32,65408184,0,0,0,
79321060,276717906,0,16073,81,29,40,65457014,0,0,0,
79336902,276808035,0,17324,70,0,60,65512502,0,0,0,
79340462,276676113,0,15067,69,14,66,65507477,0,0,0,
79418016,220701964,0,14193,88,53,104,48819891,0,0,0,
79381571,220624032,0,14176,60,0,102,48790758,0,0,0,
79297251,220665650,0,19429,61,16,103,48849190,0,0,0,
79382548,220683253,0,17484,61,24,103,48815220,0,0,0,
79420483,220634598,0,16486,60,0,103,48797457,0,0,0,
79336166,220406571,0,18224,79,64,101,48813586,0,0,0,
79292370,276116381,0,19575,124,0,107,65350546,0,0,0,
79248151,272338781,0,19813,126,16,106,64200057,0,0,0,
79363191,268473964,0,15738,129,30,106,63056307,0,0,0,
79335280,264843447,0,15811,125,29,106,61957083,0,0,0,
79408492,260932573,0,15907,123,31,105,60694856,0,0,0,
79411946,256633179,0,17619,128,0,105,59490607,0,0,0,
78760105,251730271,0,16912,124,24,105,57958485,0,0,0,
87566317,168643555,0,16024,123,8,107,33398194,0,0,0,
87623502,242487295,0,14892,126,13,108,55372640,0,0,0,
87567807,168841229,0,14564,125,20,105,33426828,0,0,0,
87693736,233947130,0,13710,126,52,107,52760241,0,0,0,
87740406,168719830,0,15054,126,38,107,33320817,0,0,0,
87652608,226118952,0,15568,124,0,107,50431119,0,0,0,
87520188,169178472,0,17149,123,37,104,33437519,0,0,0,
97503504,169182731,0,17711,126,26,110,33423214,0,0,0,
97484491,169191807,0,16439,127,33,108,33490828,0,0,0,
97544900,169198106,0,15663,127,7,110,33486960,0,0,0,
97596367,168773725,0,14633,128,26,112,33324948,0,0,0,
97497698,169122332,0,18600,124,23,107,33430418,0,0,0,
97345296,169282161,0,16446,122,0,73,33508328,0,0,0,
97654523,168909708,0,16947,128,24,35,33432323,0,0,0,
97524674,169338279,0,15890,126,30,32,33446422,0,0,0,
97382868,169301751,0,16248,183,29,34,33441269,0,0,0,
97635982,169127085,0,17343,129,7,33,33418300,0,0,0,
97563951,168731076,0,17252,127,8,33,33342890,0,0,0,
97556578,166342651,0,18339,124,51,32,33392682,0,0,0,
97549209,163853670,0,18920,127,0,32,33437887,0,0,0,
97462609,163998565,0,20058,127,21,32,33603908,0,0,0,
97403067,163738624,0,18006,133,7,37,33508640,0,0,0,
97464207,164067704,0,14430,125,42,32,33592921,0,0,0,
97545183,164063334,0,17075,131,21,32,33508636,0,0,0,
97578351,164312008,0,17915,156,12,100,32659719,0,0,0,
97653779,164070438,0,21192,70,31,32,32019106,0,0,0,
97563754,164510507,0,19932,70,3,32,32070001,0,0,0,
97513793,163670298,0,20824,71,37,32,31928986,0,0,0,
97466272,163760353,0,21035,72,7,36,31845237,0,0,0,
97466869,163704340,0,16092,75,16,36,31935055,0,0,0,
97855035,164106307,0,15559,70,30,61,32051702,0,0,0,
79291850,220704741,0,13159,65,59,105,48833887,0,0,0,
79418312,220417627,0,14734,60,36,110,48810366,0,0,0,
79377162,220697954,0,18702,59,43,105,48784389,0,0,0,
79418259,220569219,0,18995,60,16,106,48712685,0,0,0,
79340027,220409309,0,17549,61,7,105,48802688,0,0,0,
79417826,220777623,0,15096,62,14,102,48800424,0,0,0,
79381569,220525565,0,15356,83,18,102,48726326,0,0,0,
79329825,275481210,0,19667,126,17,108,65049529,0,0,0,
79410680,271264691,0,20284,124,34,106,63771624,0,0,0,
79520259,267155159,0,16418,125,35,105,62533328,0,0,0,
79410806,262261340,0,15976,127,29,106,61125504,0,0,0,
79332933,257857568,0,17540,127,3,107,59928908,0,0,0,
79290261,253731247,0,18060,125,16,105,58665492,0,0,0,
78163014,249517017,0,16217,123,31,104,57380651,0,0,0,
87572151,169085410,0,16557,121,14,105,33498515,0,0,0,
87602894,240353041,0,14117,127,22,113,54693474,0,0,0,
87615535,168725651,0,14786,122,43,105,33430565,0,0,0,
87702614,232341827,0,13530,125,28,107,52251134,0,0,0,
87644630,168627354,0,16772,124,33,106,33428770,0,0,0,
87661534,225131185,0,15424,123,16,104,50054816,0,0,0,
77657389,281848537,0,14051,125,44,110,66908098,0,0,0,
77690095,281838436,0,12831,126,16,108,66909891,0,0,0,
77681169,281769137,0,10737,129,52,110,66883190,0,0,0,
77729961,281191352,0,9469,126,61,113,66744829,0,0,0,
77762489,281000901,0,11501,126,11,107,66712163,0,0,0,
77842375,281274933,0,13515,128,13,109,66806638,0,0,0,
77808721,281489557,0,13465,123,23,73,66789825,0,0,0,
77701904,281587376,0,12884,123,27,32,66927159,0,0,0,
77886351,281332633,0,11745,123,25,32,66778849,0,0,0,
77646151,281328194,0,10891,126,1,32,66847920,0,0,0,
77672549,281525359,0,9802,125,20,32,66786559,0,0,0,
77718609,281763213,0,9262,126,28,32,66940550,0,0,0,
77698976,280375771,0,10367,124,25,33,66876175,0,0,0,
77621400,276561414,0,11022,127,17,32,67035169,0,0,0,
77547568,276421876,0,13102,130,0,34,67028727,0,0,0,
77682014,276338428,0,12459,129,19,33,66946980,0,0,0,
77843037,276529872,0,11981,133,46,32,66774331,0,0,0,
77772425,276660853,0,13855,129,13,33,66927086,0,0,0,
78169703,276402985,0,9946,100,30,33,66514064,0,0,0,
79453236,276628381,0,10832,70,25,34,65356994,0,0,0,
79372157,276656964,0,14041,69,46,34,65434709,0,0,0,
79255190,276898844,0,13723,72,0,34,65573829,0,0,0,
79251368,276641589,0,13921,72,53,32,65508701,0,0,0,
79417165,276855777,0,13485,70,9,32,65451811,0,0,0,
79375500,276778027,0,13215,70,12,32,65470298,0,0,0,
79386566,276874479,0,13081,73,25,62,65427764,0,0,0,
79342990,220640111,0,13478,59,1,104,48791795,0,0,0,
79377012,220129270,0,13172,59,27,104,48678603,0,0,0,
79338466,220386776,0,15179,60,20,104,48722282,0,0,0,
79376471,220683141,0,18525,117,41,103,48822998,0,0,0,
79423032,220452275,0,18998,61,9,104,48750891,0,0,0,
79418686,220404268,0,18056,77,14,101,48665141,0,0,0,
79412297,276007751,0,19151,125,23,106,65245613,0,0,0,
79245111,271817280,0,19145,182,45,108,64074048,0,0,0,
79329416,267731030,0,15625,124,28,106,62817306,0,0,0,
79491778,263589195,0,16521,125,0,107,61544219,0,0,0,
79410908,258541553,0,17533,123,28,104,60057257,0,0,0,
79374186,254040096,0,17273,126,7,106,58720879,0,0,0,
78246444,249841271,0,18960,124,37,106,57537163,0,0,0,
87719461,168686655,0,18260,122,0,105,33420357,0,0,0,
87509795,241552238,0,16267,125,21,108,55016427,0,0,0,
87589376,169000521,0,16965,125,7,107,33482140,0,0,0,
87494843,231524453,0,16471,124,14,107,51966921,0,0,0,
87653681,168588732,0,17134,122,21,105,33387951,0,0,0,
87746293,224416503,0,17396,121,54,104,49958056,0,0,0,
77649828,281832468,0,13804,124,41,107,66877320,0,0,0,
77741097,281663654,0,12708,127,0,109,66857968,0,0,0,
77703284,281683044,0,10962,125,52,107,66815423,0,0,0,
77760096,281089872,0,8951,126,28,109,66708676,0,0,0,
77602972,281540968,0,11592,125,24,109,66914888,0,0,0,
77617449,281781598,0,10640,123,7,74,66909798,0,0,0,
77726396,281512316,0,11766,129,0,36,66792922,0,0,0,
77558921,281775697,0,12955,124,26,32,66946369,0,0,0,
77643811,281759284,0,12664,132,31,32,66891612,0,0,0,
77670425,281871332,0,12127,127,23,32,66857773,0,0,0,
77748795,281806615,0,11811,125,7,32,66914055,0,0,0,
77707658,280723763,0,9937,126,15,34,66908476,0,0,0,
77628236,276558264,0,14387,128,31,33,66955310,0,0,0,
77776807,276562639,0,14244,128,3,34,66808404,0,0,0,
77796317,276887037,0,12452,129,43,33,66866347,0,0,0,
77756323,276712612,0,13573,128,42,33,66950888,0,0,0,
77616103,276443572,0,12825,127,23,33,66997148,0,0,0,
77751764,276961415,0,14702,129,31,32,66981285,0,0,0,
79171290,276405447,0,11026,100,2,32,65614307,0,0,0,
79413306,276659181,0,11284,72,27,34,65368892,0,0,0,
