PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
224004,427582,11405,0,9,17,9,
225273,430403,11405,0,9,101,0,
35892,430369,11327,0,9,105,6,
225656,435846,11405,0,4,112,3,
224063,315,11327,0,9,107,2,
225042,433153,8156,0,9,119,10,
226575,433074,8156,0,9,122,8,
224525,430384,11405,0,9,15,9,
225784,430247,11405,0,9,100,0,
35977,427424,11327,0,9,98,4,
224656,433000,11405,0,4,114,4,
224641,315,11327,0,9,105,5,
223835,433159,8156,0,9,128,2,
223871,433147,8156,0,9,120,4,
226671,430239,11405,0,9,16,7,
224425,430381,11405,0,9,100,0,
35820,433117,11327,0,9,103,3,
221965,427609,11405,0,4,104,4,
224082,315,11327,0,9,108,3,
224920,433140,8156,0,9,113,9,
225083,432974,8156,0,9,124,2,
223695,430337,11405,0,9,20,8,
222804,430330,11405,0,9,100,0,
35861,432775,11327,0,9,95,2,
224969,427405,11405,0,4,118,7,
223639,315,11327,0,9,108,8,
222383,427557,8156,0,9,123,3,
222753,430342,8156,0,9,109,3,
226974,433054,11405,0,9,20,7,
222572,432752,11405,0,9,97,0,
35999,430107,11327,0,9,101,4,
224288,430391,11405,0,4,113,8,
221753,315,11327,0,9,110,4,
224528,433156,8156,0,9,121,6,
225525,433115,8156,0,9,125,9,
221749,427514,11405,0,9,18,4,
222480,430381,11405,0,9,103,0,
36096,433126,11327,0,9,103,2,
223268,432738,11405,0,4,109,3,
226278,315,11327,0,9,108,8,
223393,430239,8156,0,9,121,5,
222964,427559,8156,0,9,133,7,
223713,433165,11405,0,9,15,4,
225822,433147,11405,0,9,104,0,
35923,430237,11327,0,9,102,4,
222180,424406,11405,0,4,112,15,
223427,315,11327,0,9,111,11,
225460,433150,8156,0,9,117,8,
236912,430300,11855,0,10,223,9,
223368,430353,11405,0,9,7,4,
225503,430323,11405,0,9,105,0,
35948,427604,11327,0,9,103,4,
223327,430363,11405,0,4,107,6,
224483,315,11327,0,9,112,7,
223799,430392,8156,0,9,116,8,
223591,432735,11405,0,9,16,5,
223517,430348,11405,0,9,8,4,
227025,433075,11405,0,9,102,0,
36162,433021,11327,0,9,100,8,
223106,429970,11405,0,4,116,8,
226636,315,11327,0,9,106,8,
224955,430360,8156,0,9,118,8,
224492,433158,11405,0,9,16,4,
221595,429977,11405,0,9,7,3,
223413,427607,11405,0,9,97,0,
35953,433170,11327,0,9,101,3,
223441,430102,11405,0,4,108,2,
226313,315,11327,0,9,109,12,
225535,432925,8156,0,9,115,4,
222645,430351,11405,0,9,17,3,
223744,430236,11405,0,9,7,4,
224562,433104,11405,0,9,97,0,
35937,430350,11327,0,9,101,3,
225684,433102,11405,0,4,111,8,
224536,315,11327,0,9,114,8,
222368,427465,8156,0,9,117,3,
223253,427460,11405,0,9,19,7,
222816,430314,11405,0,9,7,3,
226548,433135,11405,0,9,102,0,
35892,430284,11327,0,9,97,7,
