PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_LL_MISS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
184687177,438003203,0,24,82,0,0,
184698022,438002966,0,24,94,0,0,
184890651,438016732,0,24,78,0,0,
184808803,438015632,0,102,123,0,0,
184720464,438015214,0,32,121,0,0,
184758162,438104836,0,24,117,0,0,
184735152,438102840,0,24,72,0,0,
184946933,438024346,0,51,205,0,0,
184668948,437925507,0,24,88,0,0,
184756293,438019173,0,24,71,0,0,
184725531,437938482,0,54,132,0,0,
184733850,438013816,0,24,104,0,0,
184708948,438013727,0,24,109,0,0,
184671967,438021734,0,25,50,0,0,
184716461,438104259,0,25,69,0,0,
184732817,438101941,0,24,76,0,0,
184703828,438089689,0,24,41,0,0,
184706740,438013954,0,24,131,0,0,
184682305,438014935,0,24,59,0,0,
184871004,438208405,1,1231,69,1,0,
184980307,438091987,0,24,72,0,0,
184713812,438017145,0,24,88,0,0,
184746050,438110475,0,33,90,0,0,
184712227,438018186,0,26,74,0,0,
184655571,437832592,0,24,67,0,0,
184753570,438105232,0,24,103,0,0,
184777055,438111327,1,31,70,1,0,
184728414,438027181,0,28,93,0,0,
184703881,438015862,0,24,112,0,0,
184657878,437934763,0,24,60,0,0,
184673620,438015655,0,24,55,0,0,
184741862,438015645,0,24,101,0,0,
184701095,438105705,0,24,54,0,0,
184714854,438014968,0,24,79,0,0,
184670527,437925102,0,24,65,0,0,
184705870,438014152,0,24,86,0,0,
184726819,438016225,0,24,90,0,0,
184710404,438106022,0,24,114,0,0,
184742770,438102463,0,24,71,0,0,
184742092,438105327,0,24,82,0,0,
184688010,438017070,0,24,70,0,0,
184890407,438013045,0,24,100,0,0,
184755673,438112412,0,24,75,0,0,
184731534,438105114,0,24,88,0,0,
184699813,438013355,0,24,79,0,0,
184710911,438015628,0,24,84,0,0,
184712837,438014877,0,24,56,0,0,
184746630,438016087,0,24,122,0,0,
184796996,438106168,0,24,178,0,0,
184742570,437929550,0,24,222,0,0,
184713453,438014076,0,24,83,0,0,
184752185,438101557,0,24,72,0,0,
184690665,438014351,0,24,57,0,0,
184742010,438103942,0,24,89,0,0,
184770131,438099434,0,24,63,0,0,
184859062,438204564,0,55,193,0,0,
184753564,438104806,0,24,80,0,0,
184690165,438022852,0,24,94,0,0,
184737564,438019496,0,24,75,0,0,
184737742,438021200,0,24,104,0,0,
184746226,438110308,0,24,85,0,0,
184713695,438002969,0,24,99,0,0,
184682258,437934638,0,24,91,0,0,
184705247,438022210,0,24,83,0,0,
184751767,438109981,0,24,167,0,0,
184792900,438015775,0,24,184,0,0,
184669552,437926423,0,24,81,0,0,
184498580,437827145,0,24,78,0,0,
184742531,438014441,0,33,120,0,0,
184696018,438006097,0,24,71,0,0,
184700182,438014445,0,24,89,0,0,
184903049,438016526,0,26,89,0,0,
184695423,438015568,0,24,64,0,0,
184841917,438016923,0,24,80,0,0,
184655723,437928144,0,24,53,0,0,
184710494,438010861,0,24,86,0,0,
184822084,438117279,1,1159,53,1,0,
184683845,438015524,0,29,81,0,0,
184672469,438017157,0,24,66,0,0,
184687767,438012337,1,31,70,1,0,
184729518,438092407,0,24,69,0,0,
184760394,438100380,0,24,71,0,0,
184712005,438014771,0,24,73,0,0,
184678849,437928348,0,24,94,0,0,
184902370,438181235,0,24,63,0,0,
184713494,438014057,0,24,82,0,0,
184785383,438104600,0,24,68,0,0,
184679464,437934225,0,32,80,0,0,
184644657,437913742,0,24,75,0,0,
184732431,438017239,0,26,94,0,0,
184732062,438102876,0,24,59,0,0,
184764882,438120435,0,28,106,0,0,
184659109,437926238,0,25,71,0,0,
184714837,438013411,0,24,89,0,0,
184751427,438112802,0,24,86,0,0,
184721087,438018562,0,25,81,0,0,
184733465,438105616,0,26,91,0,0,
184755098,438105850,0,24,67,0,0,
184717480,438104121,0,24,69,0,0,
184746303,438098387,0,24,85,0,0,
184734669,438105518,0,24,80,0,0,
184759693,438100876,0,24,90,0,0,
184695383,438017239,0,24,69,0,0,
184730100,438007836,0,24,94,0,0,
184616635,437825485,0,24,92,0,0,
184800593,438192443,0,24,76,0,0,
184671316,438002402,0,24,43,0,0,
184772726,438113325,0,24,122,0,0,
184646185,437927338,0,24,50,0,0,
184721025,438102996,0,24,80,0,0,
184708113,438014054,0,24,94,0,0,
184732548,438103146,0,24,81,0,0,
184730617,438103881,0,24,57,0,0,
184757919,438105613,0,24,100,0,0,
184761297,438104823,0,24,107,0,0,
184762540,438098447,0,24,117,0,0,
184725767,438097535,0,25,57,0,0,
184824720,438015424,0,24,107,0,0,
184707986,438015581,0,24,61,0,0,
184691040,438015615,0,24,90,0,0,
184747237,437932050,0,24,117,0,0,
184765193,438102087,0,24,79,0,0,
184673439,438016285,0,24,56,0,0,
184753883,438026852,0,24,87,0,0,
184687710,438015771,0,24,57,0,0,
184643082,437825519,0,24,84,0,0,
184801589,438193450,0,24,57,0,0,
184733215,438014775,0,24,82,0,0,
184711575,437842555,0,24,192,0,0,
184794419,438021109,0,24,226,0,0,
184723656,438016458,0,24,166,0,0,
184789823,438105825,0,24,96,0,0,
184774988,438104472,0,24,83,0,0,
184884422,438120418,1,1155,88,1,0,
184792159,438103488,0,28,90,0,0,
184715246,438011163,0,24,54,0,0,
184781391,438194203,0,24,78,0,0,
184758891,438105271,0,24,104,0,0,
184726795,438105898,0,26,71,0,0,
184725304,438018391,0,34,80,0,0,
184687763,438002499,0,24,86,0,0,
184683845,438003632,0,24,76,0,0,
184844766,438183543,0,88,143,0,0,
184666387,437923812,0,24,103,0,0,
184712600,438016072,0,24,58,0,0,
184777096,438020500,0,24,211,0,0,
184792605,438113351,0,25,179,0,0,
184684923,437924415,0,24,79,0,0,
184677021,438003077,0,24,54,0,0,
184740233,438105559,0,24,69,0,0,
184741502,438091245,0,24,111,0,0,
184753389,438097450,1,30,90,1,0,
184646287,437922156,0,24,74,0,0,
184720572,438010367,0,24,83,0,0,
184733628,438106421,1,30,79,1,0,
184732344,438115032,0,24,88,0,0,
184712628,438022385,0,28,78,0,0,
184694875,438016155,0,24,78,0,0,
184781020,438193316,0,24,78,0,0,
184698224,438023009,0,24,84,0,0,
184756497,438109809,0,25,99,0,0,
184649932,437914524,0,24,77,0,0,
184659479,437927840,0,24,48,0,0,
184764273,438096708,0,24,99,0,0,
184722093,438017591,0,24,60,0,0,
184793444,438192970,0,24,91,0,0,
184742488,438105258,0,24,71,0,0,
184712470,438011795,0,24,62,0,0,
184690870,438017055,0,24,53,0,0,
184756469,438103300,0,24,93,0,0,
184716253,438013097,0,24,77,0,0,
184784410,438195854,0,24,86,0,0,
184718401,438013154,0,24,67,0,0,
184724727,438011386,0,24,89,0,0,
184676582,438013467,0,24,77,0,0,
184710389,438012633,0,24,74,0,0,
184711616,438013837,0,24,73,0,0,
184685176,438016252,0,24,100,0,0,
184688965,438016191,0,24,48,0,0,
184770476,438181334,0,25,88,0,0,
184714387,438017142,0,24,97,0,0,
184781762,438099870,0,24,86,0,0,
184509423,437825235,0,24,67,0,0,
184779317,438102959,0,24,95,0,0,
184661899,438022710,0,24,57,0,0,
184738088,438104471,0,24,89,0,0,
184751560,438113143,1,32,84,1,0,
184768560,438100532,0,24,84,0,0,
184705090,438024913,0,24,77,0,0,
184420739,438098065,0,24,116,0,0,
184660376,437914347,0,24,81,0,0,
184851259,438133807,1,1288,85,1,0,
184670917,438015379,0,24,70,0,0,
184706882,438015920,0,26,83,0,0,
184732598,438105555,0,24,50,0,0,
184758722,438104715,0,24,84,0,0,
184756762,438024364,0,40,151,0,0,
184613405,437826193,0,24,73,0,0,
184754103,438104246,0,24,62,0,0,
184739388,438091389,0,24,90,0,0,
185010578,438093352,0,24,56,0,0,
184723369,438019817,0,24,109,0,0,
184689837,438015534,0,24,60,0,0,
184914130,438096217,0,25,81,0,0,
184741478,438024626,0,25,96,0,0,
184616955,437822504,0,25,71,0,0,
184701564,438012248,0,24,82,0,0,
184730163,438105444,0,25,59,0,0,
184729387,438017803,0,25,85,0,0,
184755544,438021301,0,24,152,0,0,
184784167,438095832,0,24,173,0,0,
184717906,438015652,0,24,87,0,0,
184714268,438014848,0,25,76,0,0,
184799236,438193754,0,24,86,0,0,
184743501,438093160,0,25,136,0,0,
184730434,438091763,0,25,87,0,0,
184779664,438200091,0,25,89,0,0,
184770549,438099263,0,25,95,0,0,
184720147,438014566,0,24,81,0,0,
184729844,438011073,0,25,88,0,0,
184697738,437936284,0,25,86,0,0,
184697976,438003985,0,25,80,0,0,
184743091,438111525,0,24,73,0,0,
184728094,438105435,0,25,58,0,0,
184718451,438011359,0,24,66,0,0,
184753738,438018468,0,25,73,0,0,
184808273,438111367,0,24,181,0,0,
184747703,438015082,0,24,142,0,0,
184727394,438014654,0,24,80,0,0,
184739965,438103293,0,24,84,0,0,
184719654,438015401,0,24,86,0,0,
184789929,438111786,0,24,143,0,0,
184713175,438018310,0,24,109,0,0,
184747948,438018867,0,25,89,0,0,
184766131,437922856,1,31,235,1,0,
184739867,438018655,0,24,156,0,0,
184692713,438024102,0,25,65,0,0,
184768402,438021926,0,24,174,0,0,
184825020,438022140,0,24,193,0,0,
184778301,438018179,1,31,122,1,0,
184713860,438021646,0,24,109,0,0,
184745603,438104420,0,24,65,0,0,
184754021,438104809,0,25,90,0,0,
184730381,438016038,0,24,95,0,0,
184701966,438003478,0,25,77,0,0,
184764998,438103393,0,24,103,0,0,
184731326,438011474,0,25,74,0,0,
184684033,438003592,0,24,79,0,0,
184854903,438119034,1,1176,108,1,0,
184669108,437933083,0,32,76,0,0,
184696390,438015471,0,25,105,0,0,
184761027,438109212,0,24,90,0,0,
184760379,438109968,0,25,71,0,0,
184691624,438016216,0,24,90,0,0,
184670416,437925695,0,27,85,0,0,
184683349,438016999,0,24,88,0,0,
184744557,438111476,0,24,90,0,0,
184674323,437924661,0,25,66,0,0,
184857083,438014820,0,25,87,0,0,
184687884,437928674,0,24,98,0,0,
184725671,438010194,0,25,86,0,0,
185004359,437920015,0,25,86,0,0,
184542062,437915046,0,25,67,0,0,
184684185,438002693,0,25,57,0,0,
184776573,438024023,0,24,143,0,0,
184754803,438019205,0,26,153,0,0,
184746480,438020055,0,24,114,0,0,
184663549,437927529,0,24,85,0,0,
184909197,438099909,0,24,74,0,0,
184723268,438011976,0,25,85,0,0,
184744712,438017288,0,24,119,0,0,
184769280,438021303,0,24,159,0,0,
184795038,438107011,0,24,148,0,0,
183170518,438017720,0,23,83,0,0,
183166093,438013574,0,24,69,0,0,
183183109,438022968,0,25,98,0,0,
183162549,438013791,0,25,103,0,0,
183170604,438017669,0,25,91,0,0,
183213601,438104519,0,25,92,0,0,
183168014,438014872,0,25,85,0,0,
183192378,438011800,0,25,86,0,0,
183150023,438004390,0,25,69,0,0,
183282622,438015579,0,24,104,0,0,
183107818,437914409,0,24,77,0,0,
183256855,438192767,0,25,94,0,0,
183239525,438112064,0,28,111,0,0,
183168084,438014127,0,24,82,0,0,
183202427,438099438,0,23,83,0,0,
183259526,438107802,0,24,96,0,0,
184627554,438107751,0,25,94,0,0,
184753512,437931013,0,26,202,0,0,
184755198,438008895,0,24,193,0,0,
184700118,438018502,1,33,118,1,0,
184687724,438016909,0,25,102,0,0,
184741313,438103795,0,25,59,0,0,
184757612,437913635,0,25,83,0,0,
184716185,438015370,1,29,90,1,0,
184725908,438103301,0,25,62,0,0,
184714044,438012720,0,25,90,0,0,
184707745,438014354,0,25,65,0,0,
184741130,437930942,0,98,176,0,0,
184742108,438111817,0,38,98,0,0,
184724810,438015284,0,25,74,0,0,
184672836,438001680,0,26,87,0,0,
184899869,438013377,0,25,98,0,0,
184954059,438248905,0,1094,1059,0,0,
184742931,438010920,0,25,110,0,0,
184743451,437919979,0,24,237,0,0,
184686877,437915594,0,25,165,0,0,
184714329,438016159,0,24,73,0,0,
184719612,438011290,0,25,100,0,0,
184693162,438015005,0,24,75,0,0,
184720173,438010910,0,24,81,0,0,
184771026,438108193,0,53,145,0,0,
184718446,438023797,0,24,96,0,0,
184700334,438014647,0,24,74,0,0,
184718601,438016177,0,25,88,0,0,
184735901,438027180,0,26,81,0,0,
184704854,438016443,0,25,79,0,0,
184662760,437925553,0,24,56,0,0,
184682476,438017439,0,26,60,0,0,
184740622,438024349,0,25,106,0,0,
184713118,438014032,0,24,91,0,0,
184716346,438015371,0,25,75,0,0,
184774767,438017146,0,33,151,0,0,
184802030,438109878,0,87,100,0,0,
184596628,438003333,0,24,94,0,0,
184717837,438106977,0,29,82,0,0,
184703603,438013211,0,24,97,0,0,
184678627,437923223,0,24,76,0,0,
184741321,438016958,0,24,84,0,0,
184737824,438102807,0,24,78,0,0,
184778462,438111391,0,34,113,0,0,
184744942,438112189,0,24,50,0,0,
184742189,438020268,0,26,117,0,0,
184705113,438012399,0,25,77,0,0,
184755475,438098228,0,25,96,0,0,
184709146,438019985,0,24,75,0,0,
184902009,438002823,0,25,102,0,0,
184632384,437837653,0,25,72,0,0,
184744675,438104787,0,25,87,0,0,
184676903,438002198,0,24,106,0,0,
184762723,438102880,0,25,98,0,0,
184508797,437914806,0,24,62,0,0,
184654809,437913828,0,25,110,0,0,
184741124,438015057,1,31,92,1,0,
184748468,438117582,0,24,99,0,0,
184703070,438023010,0,24,75,0,0,
184729677,438021949,0,24,82,0,0,
184786070,438202161,0,24,90,0,0,
184678408,437848583,0,28,133,0,0,
185014948,438188961,0,42,154,0,0,
184709131,438021213,0,24,86,0,0,
184731294,438031251,0,26,93,0,0,
184576710,437736875,0,24,75,0,0,
184781210,438199796,0,24,79,0,0,
184731705,438016977,0,24,70,0,0,
184690108,438003970,0,24,80,0,0,
184719304,438105239,0,24,49,0,0,
184677203,438015575,0,24,51,0,0,
184794234,438002190,0,24,68,0,0,
184702622,438014550,0,24,93,0,0,
196246904,447987259,1,2333,47608,1,0,
184633682,438009657,0,37,83,0,0,
184749205,438101358,0,24,102,0,0,
184766475,438019779,0,52,131,0,0,
184731975,438011235,0,24,72,0,0,
184750227,438105736,0,25,106,0,0,
184731573,438015586,0,25,106,0,0,
184702016,438007032,0,28,94,0,0,
184676872,437837459,0,24,135,0,0,
184815715,438191015,0,24,192,0,0,
184757324,438012457,0,24,150,0,0,
184677854,438002376,0,24,65,0,0,
184717319,438016596,0,24,87,0,0,
184666786,437927123,0,24,76,0,0,
184738650,438104942,0,24,90,0,0,
184674680,438015349,0,24,104,0,0,
184793572,438104848,0,73,69,0,0,
184777940,438025703,0,42,123,0,0,
184684072,438091566,0,24,85,0,0,
184722277,438103771,0,24,98,0,0,
184806574,438200092,0,24,111,0,0,
184714830,438027129,0,24,81,0,0,
184680942,437921938,0,24,91,0,0,
184696655,438022910,0,24,47,0,0,
184765631,438092589,0,26,74,0,0,
184719433,438012393,0,25,157,0,0,
184806831,438019555,0,24,183,0,0,
184800793,438103497,0,24,90,0,0,
184721854,438017046,0,24,90,0,0,
184717251,438016361,0,24,64,0,0,
184678478,437922951,0,24,86,0,0,
184663532,437923613,0,24,54,0,0,
184670227,438015003,0,24,90,0,0,
184698879,438004346,0,24,94,0,0,
184953718,438088776,0,24,117,0,0,
184682707,438101216,0,24,60,0,0,
184741463,438024946,1,34,88,1,0,
184724946,438104180,0,24,66,0,0,
184697885,438002766,0,24,97,0,0,
184690202,438016003,0,24,63,0,0,
184662313,437845053,0,26,100,0,0,
184678386,437926128,0,24,86,0,0,
184770513,438100645,0,24,101,0,0,
184698824,438013570,0,24,65,0,0,
184670229,438019259,0,26,77,0,0,
184779249,438022513,0,24,89,0,0,
184789507,438193749,1,29,76,1,0,
184615039,437926657,0,24,60,0,0,
184703982,438022324,0,24,92,0,0,
184774728,438111147,0,24,132,0,0,
184764963,438103646,0,24,79,0,0,
184720161,438020384,0,24,81,0,0,
184735724,438025582,0,28,99,0,0,
184698390,438014955,0,24,61,0,0,
184720942,438091111,0,24,59,0,0,
184708342,438016001,0,24,71,0,0,
184741367,438014949,0,24,82,0,0,
184882063,438168621,0,1218,117,0,0,
184694227,438015353,0,28,86,0,0,
184782187,438101286,0,24,111,0,0,
184700702,437927529,0,24,115,0,0,
184700870,438015632,0,24,81,0,0,
184678391,438018217,0,26,89,0,0,
184726253,438012051,0,24,77,0,0,
184704263,438010604,0,24,51,0,0,
184713950,438014509,0,27,79,0,0,
184730236,438011992,0,24,76,0,0,
184786023,438108145,0,25,74,0,0,
184746537,438023821,0,24,124,0,0,
184689044,438015148,0,24,61,0,0,
184685721,438002958,0,24,98,0,0,
184697680,438003036,0,24,82,0,0,
184804309,438091467,0,24,92,0,0,
184759335,438111848,0,24,73,0,0,
184702645,438017214,0,24,92,0,0,
184742651,438009611,0,24,102,0,0,
184707754,438016377,0,24,74,0,0,
184693258,438015464,0,24,79,0,0,
184723720,438016232,0,24,92,0,0,
184769022,438194338,0,24,82,0,0,
184662709,437926561,0,24,60,0,0,
184727119,438023425,0,24,103,0,0,
184724276,438010303,0,24,74,0,0,
184712755,438011304,0,24,52,0,0,
184723690,438018573,0,24,61,0,0,
184662321,437920742,0,24,84,0,0,
184725534,438012324,0,25,80,0,0,
184783294,438190710,0,24,60,0,0,
184738839,438098465,0,24,92,0,0,
184821882,438019594,1,40,218,1,0,
184812011,438028691,0,152,314,0,0,
184783302,438101131,0,24,154,0,0,
184876071,438015165,0,24,110,0,0,
184715156,438016217,0,24,96,0,0,
184801143,438194574,0,24,136,0,0,
184705520,438014658,0,24,42,0,0,
184616178,437824866,0,24,81,0,0,
184658160,438000778,0,24,39,0,0,
184820065,438188927,0,25,128,0,0,
184682916,438002847,0,24,50,0,0,
184740202,438019197,0,24,71,0,0,
184724997,438014275,0,24,85,0,0,
184720807,438014223,0,24,88,0,0,
184684465,438015857,0,24,77,0,0,
184705661,438017014,0,24,92,0,0,
184716593,438010113,0,24,63,0,0,
184834433,438106117,0,24,233,0,0,
184766529,438021358,0,24,192,0,0,
184706683,438016477,0,24,119,0,0,
184740055,438093906,0,24,66,0,0,
184684446,437927012,0,24,84,0,0,
184720261,438013040,0,24,79,0,0,
184772750,438099820,0,24,93,0,0,
184715180,438014813,0,26,79,0,0,
184863774,438195512,0,1174,103,0,0,
184830071,438021826,0,46,87,0,0,
184722352,438019765,0,24,90,0,0,
184732254,438027765,0,28,66,0,0,
184726805,438014169,0,24,85,0,0,
184711842,438014358,0,24,73,0,0,
184708866,438016128,0,24,79,0,0,
184790935,438103883,0,24,95,0,0,
184731291,438103881,0,24,86,0,0,
184733126,438103734,0,24,51,0,0,
184620379,437824649,0,24,105,0,0,
184751414,438093938,0,24,88,0,0,
184793660,438099694,0,24,81,0,0,
184723160,438012925,0,24,107,0,0,
184752276,438106571,0,24,75,0,0,
184702822,438005934,0,24,48,0,0,
184666381,437925135,0,24,91,0,0,
184706643,438015311,0,24,68,0,0,
184728091,437916406,1,28,103,1,0,
184701640,438012256,0,24,66,0,0,
184708115,437930280,0,24,138,0,0,
184729223,438018553,0,24,180,0,0,
184730059,438017393,0,24,76,0,0,
184869692,438014642,0,24,88,0,0,
184663519,437925711,0,24,77,0,0,
184720825,438015655,0,24,58,0,0,
184754090,438112113,0,152,147,0,0,
184702941,438016449,0,24,68,0,0,
184708153,438012605,0,24,73,0,0,
184705805,438003134,0,24,79,0,0,
184899787,438092445,0,24,87,0,0,
184691990,438015625,0,24,49,0,0,
184713435,438022921,0,25,115,0,0,
184938733,438110378,0,24,94,0,0,
184697340,438002982,0,24,71,0,0,
184707676,438022735,0,24,68,0,0,
184844906,437926693,0,24,97,0,0,
184805938,438198816,0,24,93,0,0,
184702019,438014739,0,24,82,0,0,
184752345,438105747,0,24,91,0,0,
184765082,438098260,0,24,78,0,0,
184753734,438104757,0,24,66,0,0,
184749786,438104132,0,24,75,0,0,
184851809,438003323,0,24,73,0,0,
184701309,438015950,0,24,95,0,0,
184701753,438004519,0,24,89,0,0,
184895314,438011998,0,24,80,0,0,
184692211,438014099,0,24,75,0,0,
184776984,438109137,0,25,83,0,0,
184717284,438091179,0,24,67,0,0,
184737418,438012769,0,24,91,0,0,
184625191,437833147,0,24,84,0,0,
184757166,438110798,0,24,105,0,0,
184741445,438009876,0,24,67,0,0,
184800290,438194688,0,24,98,0,0,
184807652,438190393,0,24,55,0,0,
184746258,437930033,0,24,155,0,0,
184772004,438021997,0,24,208,0,0,
184714787,437937564,0,64,148,0,0,
184754507,438105659,0,24,93,0,0,
184669607,438015163,0,24,97,0,0,
184689527,438016925,0,24,54,0,0,
184769352,438101485,0,24,89,0,0,
184727670,438090880,0,24,61,0,0,
184727270,438013241,0,24,84,0,0,
184777541,438190517,0,24,85,0,0,
184698878,438021397,0,24,69,0,0,
184732330,438023925,0,24,65,0,0,
184826136,437936404,0,28,102,0,0,
184738818,438098089,0,24,65,0,0,
184760144,438104952,0,24,77,0,0,
184758002,438108662,0,24,75,0,0,
184762103,438106487,0,24,78,0,0,
184733247,437932850,0,24,192,0,0,
184754787,438018983,0,25,165,0,0,
184691346,438013004,0,24,69,0,0,
184776354,438100659,0,24,122,0,0,
184730088,438017470,0,24,65,0,0,
184754288,438190709,0,24,67,0,0,
184664591,438012308,0,24,63,0,0,
184691367,438008467,0,24,62,0,0,
184718800,438017176,1,31,73,1,0,
184695323,438015119,0,24,81,0,0,
184727856,438022933,0,24,81,0,0,
184671644,438015279,0,24,80,0,0,
184794019,438105049,0,100,113,0,0,
184739603,438018272,0,24,104,0,0,
184735447,438104843,0,24,66,0,0,
184755418,438100364,0,24,79,0,0,
184722584,438008002,0,26,121,0,0,
184733672,438014845,0,25,96,0,0,
184699558,438017278,0,26,90,0,0,
184813664,438112424,0,54,208,0,0,
184679788,437926754,0,24,79,0,0,
184675649,438015110,0,24,74,0,0,
184684256,438014241,0,24,63,0,0,
184764427,438102657,0,24,96,0,0,
184657487,437926562,0,24,51,0,0,
184713356,438014618,0,24,77,0,0,
184701692,438111405,0,24,95,0,0,
184921281,438111521,0,24,138,0,0,
184616883,437837636,0,24,73,0,0,
184731256,438013326,0,24,93,0,0,
184719162,438017208,0,33,124,0,0,
184736090,438111959,0,24,99,0,0,
184706661,438014777,0,24,86,0,0,
184735159,438019022,0,25,85,0,0,
184685354,437925055,0,24,79,0,0,
184714731,438016348,0,26,89,0,0,
184753882,438012357,0,75,75,0,0,
184643895,437750665,0,27,135,0,0,
184732972,438012035,0,26,100,0,0,
184736393,438091895,0,24,97,0,0,
184762795,438101665,0,26,87,0,0,
184710121,438011121,0,24,96,0,0,
184862131,438113265,1,1204,106,1,0,
184723418,438010705,0,33,104,0,0,
184732520,438092924,0,25,85,0,0,
184760339,438102372,0,24,89,0,0,
184633497,437927009,0,24,67,0,0,
184667897,437927292,0,24,75,0,0,
184708545,438013758,0,24,44,0,0,
184777190,438104682,0,24,92,0,0,
184742014,438104320,0,24,90,0,0,
184742278,438094436,0,27,92,0,0,
184753854,438103710,0,24,79,0,0,
184681931,437922087,0,25,91,0,0,
184811900,438014506,0,24,64,0,0,
184669272,437926726,0,24,84,0,0,
184741312,438024678,0,24,94,0,0,
184738642,438010999,0,24,73,0,0,
184708123,438015655,0,24,63,0,0,
184742496,438028191,0,28,89,0,0,
184665263,437920763,0,24,90,0,0,
184726058,438105932,1,31,84,1,0,
184707634,438015681,0,24,62,0,0,
184787516,438113526,0,24,96,0,0,
184797984,438111611,0,24,130,0,0,
184746050,438014948,0,25,195,0,0,
184725441,438091593,0,24,82,0,0,
184779960,438017935,0,24,97,0,0,
184766349,438191051,0,24,85,0,0,
184745457,438102908,0,24,76,0,0,
184717727,438010499,0,24,86,0,0,
184726340,438012515,0,24,98,0,0,
184652552,437914554,0,24,67,0,0,
184707265,438106529,0,24,91,0,0,
184743432,438106543,0,25,69,0,0,
184691685,437934804,0,24,89,0,0,
184732280,438013645,0,24,59,0,0,
184649454,437926147,0,24,74,0,0,
184750604,438107320,0,24,86,0,0,
184759463,438103807,0,24,80,0,0,
184699026,438007102,0,24,67,0,0,
184796070,438017269,0,24,190,0,0,
184912875,438017495,0,24,153,0,0,
184708860,438015795,0,24,98,0,0,
184735229,438105897,0,24,91,0,0,
184729901,438014872,0,24,99,0,0,
184737461,438104491,0,24,65,0,0,
184715459,438010595,0,24,89,0,0,
184707528,438015485,0,24,77,0,0,
184763251,438110265,0,24,115,0,0,
184680785,438013483,0,24,72,0,0,
184750043,438019548,0,24,95,0,0,
184674480,437933194,0,24,79,0,0,
184754806,437919855,0,26,96,0,0,
184733685,438105552,0,24,72,0,0,
184795451,438109357,0,25,113,0,0,
184691008,438002291,0,24,62,0,0,
184775785,438023014,0,24,84,0,0,
184699221,438014214,0,24,87,0,0,
184817694,438039713,1,1273,125,1,0,
184701054,438013781,0,26,78,0,0,
184705555,438014357,0,24,88,0,0,
184678165,438014187,0,24,82,0,0,
184767977,438100760,0,24,83,0,0,
184686043,438015988,0,24,38,0,0,
184990896,438091173,0,24,119,0,0,
184686817,438016263,0,24,84,0,0,
184761966,438112592,0,33,107,0,0,
184749791,438100728,0,24,76,0,0,
184685279,438016906,0,24,83,0,0,
184727244,438010862,0,24,75,0,0,
184752679,438103161,0,24,100,0,0,
184733915,438018466,0,24,110,0,0,
184721639,438015207,0,24,68,0,0,
184724555,438012497,0,24,49,0,0,
184702000,438015724,1,31,90,1,0,
184423180,438092305,0,25,91,0,0,
184722721,438020556,0,28,69,0,0,
184755198,438103386,0,24,102,0,0,
184755456,438105051,0,24,107,0,0,
184707229,438015430,0,24,72,0,0,
184796778,438107494,0,24,109,0,0,
184692699,437928649,0,24,81,0,0,
184758909,438112487,0,24,79,0,0,
184709430,437927516,0,28,85,0,0,
184753188,438105191,0,24,115,0,0,
184706680,438021427,0,24,79,0,0,
184716009,438015110,0,24,73,0,0,
184738904,438020753,0,24,111,0,0,
184678343,437927748,0,24,97,0,0,
184730897,438011403,0,24,71,0,0,
184746108,438099819,0,24,92,0,0,
184765274,438099342,0,24,67,0,0,
184728480,438015201,0,24,99,0,0,
184729613,438016606,0,24,92,0,0,
184726072,438017223,0,24,98,0,0,
184687792,438003387,0,24,61,0,0,
184690821,438002400,0,24,79,0,0,
184730089,438013369,0,24,87,0,0,
184703275,438011074,0,24,92,0,0,
184686274,438016538,0,24,79,0,0,
184754167,438096234,0,24,90,0,0,
184667714,438015502,0,24,61,0,0,
184794889,438193121,0,24,84,0,0,
184757784,438021965,0,25,86,0,0,
184768759,438020067,0,24,145,0,0,
184730837,438019363,0,24,173,0,0,
184710874,438013791,0,24,116,0,0,
184726607,438011219,0,24,83,0,0,
184827206,438105549,0,24,73,0,0,
184691107,437926211,0,24,66,0,0,
184700697,438014836,0,24,107,0,0,
184687823,438014298,0,24,48,0,0,
184807291,438194949,0,24,86,0,0,
184647551,437927656,0,24,74,0,0,
184703137,438003943,0,24,104,0,0,
184869662,438211312,0,1137,73,0,0,
184768263,438030229,0,46,156,0,0,
184695123,438014626,0,24,58,0,0,
184664467,437924841,0,24,79,0,0,
184743458,438110205,0,24,91,0,0,
184725545,437924753,0,24,128,0,0,
184794680,438096178,0,24,138,0,0,
184735166,438090326,0,24,148,0,0,
184770743,438110653,0,152,188,0,0,
184775933,438193665,0,24,80,0,0,
184698926,438018299,0,26,89,0,0,
184726454,438021996,0,24,105,0,0,
184732720,438092804,1,31,88,1,0,
184678524,438017516,0,24,86,0,0,
184733664,438103992,0,24,65,0,0,
184544410,437913624,0,24,93,0,0,
184781167,438203161,0,26,65,0,0,
184731706,438104454,0,24,78,0,0,
184764936,438106005,0,26,97,0,0,
184725185,438016399,0,24,62,0,0,
184742448,438101764,0,24,69,0,0,
