PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
145397457,357543250,111185,10,34,2609298,154,
158461653,375397664,86767,10,38,2549827,145,
145364597,351983693,109700,9,34,2612048,65,
158548471,375560936,73276,9,32,2526604,56,
145355659,345799635,99952,10,58,2605454,56,
158438446,375382152,81095,10,37,2484074,79,
179189430,375635952,19995689,10,3828,3224450,117098,
154507719,375530637,93956,10,37,2430742,69,
158491836,371116531,93430,9,26,2587338,54,
152127454,375582322,99121,9,39,2474880,49,
158514525,345654680,87751,10,28,2601902,79,
149626413,375536122,101937,10,36,2521867,62,
158443454,351259175,82245,9,29,2601880,84,
147291559,375553440,106845,10,106,2580932,100,
158536477,357277617,107219,10,32,2618191,96,
157872972,375547622,113817,10,30,2384251,116,
158430943,362934016,94460,9,24,2623275,93,
155454057,375672307,105035,10,45,2437844,85,
158547721,368754774,105505,9,27,2616658,108,
153014662,375575596,102107,10,35,2455028,65,
158533050,374421545,102277,10,30,2603563,73,
145379789,356810657,98425,9,36,2587478,42,
158451381,375455130,77644,10,30,2543611,92,
145276446,351021949,99095,9,35,2617059,50,
158494164,375607746,88689,10,29,2533065,58,
145428811,344985540,106605,10,36,2620223,112,
171360378,375625509,10307832,10,2888,2619834,69051,
146877426,344474394,112924,9,46,2610669,91,
158567958,375618644,100121,10,34,2402629,87,
149376378,344334361,85791,9,33,2607050,51,
158463200,375568589,106131,10,30,2375602,61,
151842836,344390583,107846,10,32,2601964,64,
158470808,375539189,112597,10,24,2384292,89,
154437522,344359693,92784,9,29,2618232,88,
158501615,375531789,94464,10,25,2399044,82,
156853563,344270215,83290,9,34,2606644,104,
158486406,375523842,92134,9,25,2390458,38,
146223631,344473718,90158,10,39,2617976,42,
158464535,375498841,100240,10,26,2388875,107,
148758872,344508395,103202,10,35,2614605,172,
158256745,375435838,103244,9,22,2393763,88,
151086616,344393032,100067,10,34,2599933,96,
178634639,356851942,25501786,10,3658,2958223,106578,
158485271,375536252,76619,9,38,2548091,91,
145321892,350701783,102435,9,40,2600091,54,
158460237,375545351,74640,10,33,2530434,72,
145337931,345010291,102847,10,33,2601498,64,
158461784,375494498,70841,9,30,2461739,68,
145306748,370559220,98602,10,34,2587535,56,
158423588,375418138,80244,10,29,2453422,61,
145303978,364900943,106601,10,31,2601940,29,
158477945,375541657,67969,9,33,2386999,91,
145384343,359280184,105700,10,35,2624182,54,
158444779,375451628,80372,9,35,2602384,58,
145335758,353661974,92376,10,34,2609185,42,
158418757,375506168,85562,10,29,2544415,68,
145335038,348385997,100606,10,39,2626274,46,
