PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
39904465,78302338,47096,5,16,3388,10,
33093137,78351563,33251,4,17,3105,13,
33038398,102015365,53646,5,16,2688,9,
46256248,109506149,27287,5,17,2634,24,
45323884,78361201,43810,5,19,3005,35,
33055820,78261880,46987,5,15,3751,15,
33064496,89732334,43408,4,18,1727,27,
43196172,109552557,31341,4,18,2647,10,
46232389,88309345,32538,5,19,2439,15,
33077060,78307253,45494,6,14,3928,13,
33190000,78368903,47297,5,20,2592,25,
37848218,109465206,39098,4,14,2572,15,
46241530,101023731,39711,5,20,2837,33,
37348246,78302114,35289,5,12,2991,24,
33097985,78320697,47542,5,21,2637,22,
33094336,108335847,46941,5,16,2966,28,
46211005,109509372,26895,4,15,2384,10,
42522635,78275228,36908,5,18,3166,10,
33127011,78395171,36165,5,19,2934,0,
33080068,95827394,53533,5,17,2894,42,
45739011,109553647,31364,5,19,2705,19,
46263919,82345784,35493,5,16,2481,30,
33077346,78313622,39526,4,15,3497,26,
33059883,83388912,39979,5,17,2019,11,
40475331,109503185,31579,5,17,2700,18,
46265001,94737600,43603,5,18,2805,46,
34763925,78346091,36167,5,13,3389,57,
33100712,78297368,39084,5,20,2799,36,
35177572,109508235,41215,5,15,2326,33,
46269040,107521328,38703,5,18,2682,57,
40025009,78334087,38326,5,17,3481,51,
33137816,78348795,54206,4,58,3711,148,
33105111,102098950,46722,4,16,3284,45,
46231591,109508522,26913,5,17,2696,6,
45282178,78312766,41569,5,17,3219,32,
33103907,78315122,46570,5,15,3715,41,
33108567,89552120,40573,5,20,2255,17,
43090214,109509835,38965,4,16,2948,20,
46243952,88617646,35601,5,19,2447,53,
33130583,78311668,44224,5,40,3602,54,
33089521,78272643,48153,5,19,2581,57,
37676078,109509767,47202,5,14,2229,27,
46242288,101219638,35041,4,16,3102,32,
37503259,78294598,29396,4,11,2868,13,
